user,item,rating,predict
1302.0,2.0,4.0,3.43965190526
489.0,2.0,3.0,3.24980619822
898.0,318.0,4.0,3.48258061792
316.0,216.0,0.5,2.59741000079
1386.0,81.0,4.0,2.66630649214
1089.0,235.0,2.0,2.06698058503
368.0,241.0,3.0,2.63797428872
1102.0,1843.0,4.0,2.8998602328
91.0,6.0,2.0,3.0503351439
969.0,1352.0,2.0,2.83112646215
1478.0,246.0,2.5,2.73919966346
332.0,211.0,3.0,3.25627849367
842.0,315.0,3.5,2.97188585698
725.0,726.0,3.0,3.10471789143
199.0,597.0,1.0,1.88132755494
1082.0,4.0,3.5,2.87677949812
113.0,9.0,2.5,3.19202397668
334.0,207.0,3.0,2.96300811267
1117.0,2.0,4.0,3.46825685306
124.0,212.0,2.0,2.44881577242
1158.0,215.0,4.0,3.63478593814
1287.0,218.0,4.0,3.29973711881
1458.0,2.0,4.0,3.94469594397
917.0,4.0,4.0,2.99824409983
962.0,215.0,3.0,2.87550717719
323.0,866.0,3.5,2.99672208825
425.0,10.0,4.0,2.44889917254
146.0,210.0,3.0,2.86749525223
1430.0,121.0,3.0,2.42602932773
528.0,205.0,3.0,3.21046731076
524.0,572.0,4.0,3.1965837637
982.0,13.0,3.5,3.0505057093
1234.0,213.0,3.0,3.19867478224
569.0,217.0,3.0,3.04879310027
1045.0,17.0,2.0,2.59630997666
259.0,245.0,2.0,2.71668311693
930.0,257.0,3.5,2.52959196879
647.0,11.0,2.5,3.25118214923
1239.0,239.0,3.0,2.98216477883
1295.0,217.0,2.5,2.12341067586
401.0,4.0,4.0,3.67714489961
631.0,210.0,2.0,2.44804104657
631.0,249.0,4.0,2.43927864229
1288.0,1030.0,3.5,3.1253942387
598.0,5.0,4.0,3.68779734409
908.0,2.0,3.0,2.96325743826
1116.0,11.0,3.5,3.2405220557
466.0,255.0,4.0,3.1955151673
272.0,365.0,3.5,2.85828520886
1434.0,121.0,3.0,2.74871252438
307.0,1072.0,3.5,2.93078973013
1365.0,1695.0,4.0,3.15132997296
710.0,3.0,4.0,3.3581519566
769.0,1522.0,1.5,2.77773215619
1261.0,9.0,3.0,3.23188833879
1292.0,241.0,3.5,2.55722315287
389.0,17.0,3.5,2.7169616446
1284.0,234.0,3.5,3.11615912339
1138.0,239.0,3.5,3.31851063338
1012.0,10.0,4.0,3.24725190488
502.0,235.0,2.5,2.38935632788
817.0,243.0,4.0,3.04367380581
249.0,2.0,3.0,3.02026286719
208.0,205.0,2.0,3.09455412849
1431.0,84.0,4.0,2.91169897426
428.0,254.0,3.5,3.56305218882
174.0,3.0,1.5,2.3555334332
1133.0,8.0,3.0,2.95420470888
308.0,1109.0,1.0,2.54025061114
190.0,210.0,2.0,2.69962531044
996.0,207.0,4.0,3.10391727365
672.0,243.0,3.5,2.9070059062
1148.0,206.0,2.5,2.3498756734
989.0,1.0,3.0,2.8692531487
734.0,8.0,1.5,3.45908282929
1123.0,219.0,4.0,3.18696120605
483.0,207.0,1.5,2.02778826603
550.0,4.0,3.0,3.12699143411
552.0,207.0,3.0,2.61303415872
1110.0,11.0,4.0,3.75046429402
1153.0,448.0,3.5,3.44217874745
346.0,241.0,3.0,3.18967416102
674.0,256.0,3.5,3.4505219642
1420.0,2.0,3.5,3.7322513663
144.0,207.0,3.5,3.06021105449
117.0,5.0,3.5,3.24594968454
1386.0,1293.0,2.0,2.72290572913
1065.0,213.0,4.0,3.08551352611
1193.0,8.0,4.0,3.31341706857
1386.0,241.0,2.0,2.5886798311
126.0,4.0,3.5,3.23294818127
302.0,233.0,3.5,2.85343964167
7.0,214.0,1.5,2.83770005189
715.0,7.0,3.0,3.35703983624
994.0,4.0,3.5,3.1845148
16.0,2.0,4.0,3.22629817714
220.0,247.0,3.0,3.16826633247
848.0,234.0,3.0,3.21782381793
477.0,257.0,1.0,2.29697946739
81.0,539.0,4.0,2.67745041073
1333.0,1997.0,2.0,2.7237263521
381.0,233.0,2.5,2.9480603056
331.0,211.0,4.0,3.54772089591
1438.0,249.0,2.0,2.2719888628
326.0,251.0,3.0,3.10722153321
625.0,10.0,4.0,3.6863813657
669.0,7.0,4.0,3.15357577464
1383.0,1851.0,4.0,3.12977146481
241.0,3.0,3.5,3.12738299113
195.0,1.0,2.0,2.80549747235
3.0,128.0,0.5,2.82079831626
422.0,5.0,4.0,3.50303616475
1274.0,216.0,3.0,2.99331690324
503.0,729.0,4.0,3.50758526535
816.0,1.0,3.5,2.98304578513
1155.0,210.0,2.0,2.45150547952
214.0,234.0,3.0,3.03914527799
1252.0,12.0,2.5,2.88230982459
845.0,1595.0,4.0,3.36556750793
939.0,1274.0,2.5,2.90729232421
365.0,9.0,3.0,3.32619935445
16.0,235.0,3.5,2.6933935877
1335.0,234.0,2.5,2.82353232176
617.0,392.0,4.0,3.23815376752
274.0,214.0,3.5,3.66311183114
1152.0,210.0,3.5,3.04835240252
1108.0,244.0,4.0,2.60759689837
355.0,491.0,3.5,2.56695642472
289.0,8.0,2.5,3.13805278454
111.0,243.0,3.0,1.70870462504
1104.0,623.0,3.0,3.24609013733
815.0,215.0,3.0,1.97377616618
331.0,1.0,4.0,3.34743072645
1279.0,243.0,3.0,2.86661651465
969.0,1761.0,3.5,2.83142904663
369.0,13.0,4.0,3.32154025486
1300.0,205.0,2.5,3.26843544439
613.0,5.0,1.0,3.27881797044
945.0,211.0,3.5,3.21123130202
815.0,241.0,0.5,1.69429615589
1175.0,214.0,1.5,2.85188888706
969.0,1735.0,2.0,2.83142904663
487.0,2.0,3.5,3.32075461087
810.0,207.0,3.5,2.90762339744
618.0,17.0,4.0,3.18848941796
355.0,212.0,2.5,2.51029275208
762.0,2.0,3.5,3.6996856465
97.0,84.0,4.0,2.68555483205
919.0,11.0,1.5,2.32932559453
1454.0,11.0,2.5,2.82895980125
907.0,236.0,3.0,2.69015467715
943.0,17.0,4.0,2.78057834325
1133.0,278.0,2.5,2.9432236125
1157.0,1859.0,1.0,2.79621521895
874.0,244.0,3.5,3.10897622487
136.0,219.0,3.5,3.62794918313
1499.0,207.0,3.5,3.15804034927
842.0,6.0,4.0,2.88761303672
781.0,1.0,3.0,3.4446780786
949.0,257.0,3.0,2.47294021368
716.0,2.0,3.0,3.20462938391
555.0,210.0,3.5,3.17599129999
836.0,477.0,3.5,3.15741786797
396.0,339.0,3.5,2.9951931505
520.0,13.0,4.0,3.51346124426
662.0,211.0,4.0,3.31945370776
503.0,325.0,4.0,3.30956223251
660.0,13.0,4.0,3.27865500108
488.0,121.0,3.0,2.7335380075
302.0,8.0,4.0,3.15203659276
714.0,212.0,4.0,2.69036200361
161.0,598.0,2.0,2.83742194937
1352.0,233.0,3.5,3.31293070759
1305.0,793.0,4.0,3.05681867158
695.0,216.0,4.0,3.30042924622
1498.0,216.0,4.0,2.52503519607
190.0,206.0,2.5,3.00596395248
1428.0,247.0,3.5,3.45097102823
320.0,4.0,3.0,3.41365100176
138.0,253.0,2.0,2.80927235896
1081.0,219.0,2.5,2.77395517559
328.0,244.0,2.5,2.43907037234
1498.0,13.0,2.5,2.89826277418
1347.0,254.0,1.0,2.7381338468
1159.0,241.0,3.5,2.81801533025
1292.0,210.0,2.0,2.45296536606
323.0,512.0,3.0,3.24872121498
631.0,245.0,2.5,2.60014929621
1352.0,256.0,3.5,3.20836436598
1050.0,256.0,2.0,2.452892785
1199.0,215.0,4.0,3.72197540529
263.0,3.0,2.5,2.96254263187
716.0,7.0,2.5,3.15114055638
1420.0,250.0,4.0,3.71345533019
1257.0,8.0,3.5,3.3537562116
824.0,249.0,3.0,3.10419586096
1186.0,241.0,3.0,2.99091606837
494.0,239.0,2.5,3.01870694651
313.0,1130.0,3.5,2.96662478406
30.0,7.0,0.5,2.62403140558
1231.0,12.0,3.0,3.09414990483
538.0,217.0,4.0,3.12777742717
815.0,1168.0,4.0,1.79006051546
1.0,1.0,2.0,3.13972759529
1199.0,7.0,3.5,3.68914972337
837.0,219.0,3.5,2.92348036559
4.0,3.0,2.5,2.85608552632
30.0,236.0,2.5,2.59129464187
1304.0,243.0,2.5,2.5648714014
812.0,583.0,2.0,2.94126630343
1218.0,234.0,3.0,2.94913560921
926.0,11.0,4.0,3.50432168576
389.0,220.0,2.0,2.54080951885
1069.0,5.0,3.5,3.18008976943
601.0,13.0,4.0,3.36836601185
614.0,13.0,3.5,3.25991927364
492.0,205.0,2.5,2.92623416417
919.0,3.0,1.5,1.99364511424
424.0,255.0,3.5,2.58140565172
586.0,12.0,2.5,2.93819323396
1416.0,219.0,4.0,3.41745535878
774.0,11.0,4.0,3.85786342756
917.0,245.0,3.0,2.76679573456
1141.0,8.0,2.5,3.52632468234
428.0,252.0,3.5,3.45277526446
1141.0,239.0,3.5,3.25679744384
245.0,257.0,2.0,2.92815149318
642.0,207.0,3.5,3.01885660517
1159.0,9.0,2.5,3.10187588708
206.0,256.0,2.5,2.99271403462
528.0,219.0,2.5,3.36227137672
442.0,3.0,3.0,3.10146041543
271.0,248.0,1.0,2.25216165568
228.0,12.0,3.0,2.87912713569
3.0,117.0,4.0,2.84002908549
1217.0,7.0,3.5,3.13239714949
1297.0,233.0,3.0,2.93774049722
1246.0,256.0,1.0,1.80981046778
116.0,9.0,2.5,3.34422775294
178.0,255.0,2.0,2.44361578303
78.0,376.0,2.5,2.79749498723
1370.0,206.0,3.0,3.28123020019
202.0,7.0,1.5,3.02169588932
509.0,212.0,3.5,2.61987715711
1202.0,9.0,2.5,3.00069616941
1501.0,5.0,2.5,2.76825845603
1486.0,245.0,3.0,3.25056597725
758.0,207.0,3.5,3.1947019415
781.0,256.0,3.5,3.24514586662
714.0,211.0,4.0,2.9900417171
146.0,244.0,1.0,2.80964081202
578.0,561.0,3.0,3.10612133093
1467.0,2.0,1.5,3.10159153626
1498.0,9.0,4.0,2.83716308251
183.0,11.0,4.0,3.72979053537
1114.0,6.0,3.0,3.14734623563
631.0,236.0,3.5,2.76621639803
503.0,755.0,3.5,3.34600828421
677.0,207.0,3.0,3.10839056958
864.0,251.0,1.5,2.82510425446
1187.0,1900.0,2.5,2.7558766976
906.0,5.0,3.5,3.40182020806
296.0,220.0,3.0,2.74441950238
1185.0,292.0,4.0,3.17583715317
411.0,212.0,1.5,3.15298522938
352.0,220.0,2.5,2.95546991801
137.0,247.0,3.5,3.06937194197
360.0,9.0,3.0,3.25346839322
878.0,244.0,0.5,2.83057992816
626.0,1.0,3.5,3.06655344978
436.0,207.0,3.0,3.0930898399
1104.0,639.0,3.0,3.13010428576
121.0,12.0,3.0,3.00950320002
244.0,12.0,1.5,2.75521189074
454.0,233.0,3.5,3.1586342356
439.0,1.0,4.0,3.22443655137
246.0,591.0,1.5,2.80298150823
752.0,875.0,4.0,3.08500161012
270.0,235.0,2.5,2.48635427351
1332.0,213.0,3.5,3.35930030903
995.0,220.0,3.0,2.79184540689
1249.0,1577.0,3.0,2.75919530553
724.0,246.0,4.0,3.51169640054
515.0,206.0,4.0,3.40755683203
727.0,205.0,4.0,3.25903983451
1343.0,9.0,3.0,3.08072076641
646.0,365.0,4.0,3.36982165789
1201.0,3.0,2.5,2.98932646797
790.0,6.0,3.0,2.70939474558
628.0,241.0,4.0,2.94834975104
1475.0,257.0,3.0,2.58634832414
1507.0,254.0,3.0,2.96059128233
747.0,252.0,3.0,2.96814747535
1006.0,251.0,3.5,3.03002421995
1199.0,253.0,3.5,3.40489768137
402.0,1253.0,3.0,2.31185487075
587.0,297.0,3.5,3.09927519707
412.0,712.0,3.0,2.84693034676
1361.0,215.0,3.5,3.46268935167
161.0,763.0,3.5,2.77703811511
658.0,2.0,3.5,3.41124668784
1461.0,13.0,3.0,3.09283904609
776.0,11.0,1.0,3.52188686259
1387.0,17.0,3.5,3.20503402216
335.0,251.0,3.0,3.16565626687
1396.0,249.0,1.0,2.69722265735
13.0,224.0,0.5,2.83099837138
1279.0,13.0,2.5,3.48597130112
216.0,13.0,3.0,3.12539100495
1208.0,583.0,3.0,3.05642738749
1050.0,254.0,2.0,2.56329319315
1385.0,233.0,2.5,3.21391568277
1439.0,255.0,2.0,3.05590782022
510.0,1333.0,4.0,3.16650489182
310.0,446.0,4.0,2.63304970695
680.0,207.0,2.5,2.91750398912
1251.0,220.0,3.5,3.19746886042
1318.0,253.0,4.0,3.43756502078
732.0,307.0,3.5,3.49254823218
1420.0,4.0,3.5,3.71140703851
279.0,243.0,3.5,2.57551519962
116.0,215.0,3.0,3.33984720641
3.0,48.0,4.0,2.82079831626
202.0,217.0,1.5,2.78728195987
1087.0,4.0,3.0,3.22451178619
271.0,243.0,0.5,2.14585477638
1416.0,236.0,2.5,3.41024166255
219.0,330.0,2.0,3.02026769747
1498.0,252.0,2.5,2.44025356851
927.0,3.0,2.5,3.10646150465
1147.0,391.0,4.0,3.05205995727
303.0,253.0,2.0,2.16591028446
96.0,219.0,3.5,3.01120530118
1448.0,251.0,4.0,3.3783698889
124.0,2.0,2.5,2.76198870133
69.0,1.0,2.5,2.97953962233
702.0,207.0,2.0,2.98812304013
1241.0,245.0,2.5,2.66481730666
1068.0,9.0,4.0,3.38241148579
909.0,245.0,2.0,3.12251197367
1148.0,8.0,2.0,2.43778566991
445.0,3.0,3.5,2.40802087675
580.0,84.0,2.5,3.04933338499
820.0,9.0,3.5,3.27811033449
639.0,17.0,3.0,3.201826232
667.0,219.0,0.5,1.13078742402
427.0,257.0,2.5,2.65004020199
1144.0,213.0,4.0,3.85181804718
1305.0,4.0,4.0,3.28796459876
1397.0,787.0,2.5,3.17936418931
1269.0,241.0,3.5,2.90398071954
176.0,215.0,1.5,2.6046681562
366.0,207.0,2.5,3.03506972984
1348.0,6.0,2.0,2.80021290291
547.0,241.0,2.0,2.84112378689
658.0,254.0,3.0,3.10833149913
951.0,212.0,2.5,3.23192624866
449.0,5.0,4.0,3.23469761698
702.0,1321.0,2.5,3.12186573802
477.0,251.0,2.5,2.58300934952
510.0,938.0,2.5,3.16594145864
335.0,244.0,3.5,2.88910763361
1103.0,13.0,4.0,3.05916958899
1147.0,961.0,3.0,2.80870178617
83.0,235.0,3.5,2.65315094061
670.0,13.0,3.0,3.27275003332
740.0,7.0,3.5,3.56692628429
98.0,588.0,4.0,3.42558230097
1148.0,4.0,1.0,2.42709364628
70.0,253.0,3.5,3.17499465724
80.0,512.0,4.0,3.36895767751
1391.0,7.0,4.0,3.21422774489
684.0,3.0,3.0,3.17800664004
1165.0,1010.0,4.0,2.88530137542
1386.0,817.0,3.5,2.72290572913
1465.0,2.0,3.5,3.74817664457
505.0,211.0,0.5,2.98402352018
1285.0,213.0,3.5,2.75584070208
272.0,968.0,3.5,2.77190774206
1318.0,247.0,4.0,3.46210629514
1229.0,17.0,4.0,3.07684118908
606.0,17.0,3.0,2.27854890733
238.0,17.0,3.5,2.9465537202
406.0,236.0,4.0,3.60916682152
947.0,244.0,2.0,2.81843538123
1226.0,247.0,3.0,2.90418147171
248.0,8.0,3.0,2.81538023649
1363.0,248.0,2.5,2.70684935019
784.0,2.0,3.5,2.9658449264
814.0,7.0,4.0,3.31083845892
906.0,434.0,4.0,3.39247690487
677.0,239.0,4.0,3.16697799445
454.0,213.0,4.0,3.2592488381
1464.0,210.0,3.0,2.48116534746
326.0,250.0,4.0,3.27413224676
950.0,121.0,4.0,3.3110571994
155.0,245.0,3.5,2.3871600304
631.0,251.0,2.5,2.66673523962
63.0,292.0,3.5,3.42933922583
1488.0,207.0,3.5,2.84251568998
587.0,696.0,2.0,3.22820829591
569.0,206.0,4.0,3.23863355659
1486.0,235.0,3.0,2.96995408087
1248.0,2.0,3.5,3.61190710561
719.0,11.0,2.5,3.35689762633
502.0,213.0,3.5,2.71412626458
831.0,805.0,4.0,3.49440509568
868.0,8.0,2.0,3.3023459459
298.0,1040.0,3.5,3.10874442858
127.0,215.0,4.0,2.70669837231
1187.0,1921.0,3.0,2.7558766976
485.0,4.0,3.5,3.5738857374
199.0,899.0,3.0,2.0878535356
760.0,250.0,1.5,2.80043435503
859.0,215.0,3.5,3.51924141134
201.0,4.0,3.5,3.43145957644
965.0,585.0,3.5,2.86471066441
109.0,599.0,4.0,3.38202359633
1336.0,38.0,3.5,2.92779276743
730.0,211.0,4.0,3.81491498193
744.0,5.0,3.0,3.30577123609
1308.0,220.0,2.5,3.24420664422
1496.0,1339.0,4.0,3.17121249369
1252.0,210.0,3.0,2.86699789486
984.0,249.0,3.0,2.6797188561
1223.0,1199.0,1.0,3.07968569122
1003.0,253.0,2.5,2.3334719736
1488.0,4.0,2.5,3.15993832973
533.0,70.0,3.5,2.69339195633
629.0,236.0,2.5,3.12469240181
1138.0,121.0,3.5,3.32167202992
396.0,755.0,3.5,3.05110329725
467.0,219.0,3.0,3.14893194835
1501.0,219.0,1.5,2.69616738827
316.0,246.0,1.0,2.60700857607
23.0,1.0,3.0,2.92281435176
1458.0,12.0,4.0,3.55560693101
198.0,7.0,3.5,3.37679615148
1283.0,17.0,4.0,3.28733888334
593.0,207.0,3.0,2.99178959167
175.0,5.0,3.0,3.02400241433
1303.0,1353.0,4.0,2.98469701019
672.0,247.0,4.0,3.16834400491
155.0,220.0,1.5,2.31573463101
1425.0,1.0,3.0,2.64884042388
617.0,13.0,3.5,3.39121848406
79.0,471.0,2.5,2.44641557964
1229.0,2.0,3.0,3.22440715578
73.0,215.0,3.0,3.25715121765
126.0,245.0,3.5,3.001499816
1487.0,207.0,3.0,2.83544400574
359.0,278.0,4.0,3.49429225385
555.0,2.0,4.0,3.58039224269
19.0,2.0,4.0,3.2056049838
1460.0,212.0,3.0,2.86192923411
350.0,235.0,3.5,3.10573969491
64.0,257.0,2.0,2.88494813427
1218.0,214.0,3.0,2.92255490126
60.0,8.0,0.5,3.22861703646
1304.0,257.0,4.0,2.66767246349
1429.0,84.0,4.0,3.33899054108
313.0,234.0,4.0,2.88256115388
838.0,17.0,3.5,2.48295762785
1270.0,728.0,3.5,2.8684602707
946.0,257.0,2.0,2.52955976898
393.0,251.0,3.0,3.1834269255
921.0,121.0,2.5,2.60177617551
576.0,121.0,4.0,3.56809222753
38.0,236.0,3.5,2.04146643494
97.0,2.0,4.0,3.05551394079
81.0,535.0,0.5,2.69976898645
30.0,256.0,4.0,2.26420463625
1496.0,10.0,2.5,3.03025683058
223.0,3.0,3.5,3.05060666082
341.0,245.0,4.0,3.22642165865
1260.0,3.0,4.0,3.04487114702
1157.0,17.0,2.5,2.8528709374
357.0,17.0,3.5,3.09212081375
735.0,213.0,2.5,3.1539235789
608.0,1.0,3.0,2.99411841022
1324.0,2.0,4.0,3.63258908828
539.0,3.0,2.5,3.34076719937
493.0,207.0,3.0,2.90141981293
1480.0,233.0,2.5,2.78697452507
1478.0,10.0,3.5,2.74956867797
1338.0,13.0,2.0,2.81738268896
995.0,217.0,2.0,2.82766074236
1417.0,318.0,3.5,3.50800572612
633.0,10.0,3.5,3.07823267158
563.0,215.0,4.0,3.17410024506
667.0,206.0,0.5,1.11173701838
490.0,244.0,4.0,2.77513522419
795.0,252.0,3.0,2.95827831334
1184.0,246.0,2.0,3.01514808867
138.0,206.0,2.0,3.04895092782
272.0,679.0,1.5,2.71860053622
272.0,932.0,2.5,2.65121808689
1002.0,318.0,4.0,2.77508508074
139.0,121.0,2.5,3.23657135526
483.0,249.0,1.0,1.95289188658
1406.0,557.0,3.0,2.96703712038
428.0,236.0,4.0,3.77974178629
86.0,243.0,4.0,3.3648694491
1115.0,7.0,4.0,3.55596683391
912.0,17.0,3.0,2.82655886677
1288.0,242.0,3.5,3.42359732025
1311.0,9.0,3.5,3.38016990315
583.0,8.0,1.5,3.14003766615
864.0,220.0,4.0,2.68709291166
622.0,250.0,3.5,3.27023613641
1191.0,10.0,4.0,2.96523254201
1229.0,250.0,2.0,3.20561111967
985.0,212.0,2.5,3.0137536968
662.0,598.0,3.0,3.17176159053
1100.0,205.0,3.5,2.99793800706
788.0,257.0,2.5,2.60320562158
673.0,234.0,2.0,2.31901860032
355.0,219.0,4.0,2.74445378597
670.0,1072.0,3.0,3.0551786961
485.0,220.0,3.0,3.27101197274
1476.0,233.0,4.0,3.45565003458
852.0,254.0,2.0,2.7643259131
319.0,215.0,2.5,2.3869797699
1202.0,245.0,4.0,2.76468607542
299.0,239.0,4.0,3.09969917095
1164.0,234.0,2.0,2.91117061938
1289.0,255.0,2.5,2.99475922998
1474.0,10.0,2.5,2.5520240789
878.0,4.0,1.5,3.27199098328
1352.0,8.0,4.0,3.61152765869
161.0,709.0,3.0,2.85036134242
1290.0,251.0,3.0,3.08019311045
1304.0,253.0,0.5,2.80166822575
1184.0,213.0,2.5,3.12582534615
169.0,3.0,2.5,3.09581521458
1461.0,234.0,3.0,2.74034875775
87.0,2.0,2.5,2.94363647694
1238.0,247.0,4.0,3.48655188688
987.0,250.0,2.5,2.9663313472
874.0,10.0,3.0,3.26278871206
265.0,8.0,3.5,3.54719634682
1003.0,247.0,2.5,2.35801324796
197.0,211.0,4.0,2.97736256486
396.0,1231.0,3.0,2.99613872703
161.0,397.0,3.5,2.87216712139
1304.0,250.0,4.0,3.12061305916
405.0,341.0,3.0,2.82044579808
509.0,584.0,0.5,2.6990898607
670.0,927.0,3.5,2.92303044047
591.0,723.0,2.5,3.1462621312
188.0,694.0,0.5,2.87368618615
285.0,9.0,3.5,3.62414749037
1467.0,217.0,2.0,2.81368877928
1089.0,250.0,4.0,2.58108913836
1420.0,17.0,3.0,3.58468539959
883.0,257.0,4.0,3.10558276842
576.0,7.0,3.0,3.79112154613
401.0,6.0,3.5,3.46474769305
485.0,219.0,3.5,3.51571817017
482.0,215.0,3.5,2.82971793174
795.0,236.0,3.5,3.28524483517
1414.0,245.0,3.5,2.62000453733
1039.0,99.0,1.0,2.66816312925
754.0,257.0,3.0,2.96686368036
1289.0,214.0,2.0,2.89199887594
3.0,151.0,4.0,2.82079831626
153.0,638.0,4.0,3.2293195161
1347.0,219.0,3.0,2.9620371405
536.0,257.0,2.5,2.20981991361
50.0,233.0,3.5,3.28910472959
1311.0,11.0,4.0,3.56869755377
1006.0,6.0,3.0,2.98248943525
1244.0,278.0,4.0,2.72552195771
490.0,248.0,3.5,2.76915979253
878.0,236.0,3.5,3.20660971983
1003.0,248.0,3.0,2.20298202855
97.0,7.0,4.0,3.00202511327
610.0,9.0,4.0,3.56526341572
236.0,13.0,2.0,3.16155818239
1348.0,239.0,2.5,2.7537748946
206.0,1.0,3.0,3.1922462466
577.0,236.0,3.5,3.14622278332
1464.0,255.0,4.0,2.6540727405
782.0,249.0,4.0,2.754061856
1095.0,84.0,3.0,2.95182547431
1295.0,253.0,2.0,2.07357256332
569.0,7.0,2.0,3.28320702972
1124.0,7.0,3.0,3.09680461417
448.0,17.0,4.0,3.40032310455
791.0,207.0,4.0,3.15935864109
161.0,741.0,1.5,2.77499771647
1187.0,582.0,2.5,2.73852921583
411.0,3.0,4.0,3.30272272957
1038.0,255.0,2.5,2.78067213333
1.0,5.0,4.0,3.34659015291
759.0,207.0,0.5,2.88862755016
1232.0,1.0,1.0,3.0634187838
1420.0,252.0,2.5,3.31905925322
1175.0,246.0,2.5,2.86733088053
1162.0,2.0,2.0,3.27991042754
868.0,219.0,2.5,3.23348635504
1308.0,8.0,4.0,3.55777243252
874.0,207.0,2.5,3.23296464025
28.0,205.0,3.5,2.818593221
864.0,243.0,3.5,2.43627331025
920.0,255.0,3.0,2.7569057975
946.0,10.0,3.0,2.69285350504
322.0,239.0,3.0,2.9631083683
969.0,28.0,3.5,2.7446587169
25.0,11.0,4.0,3.3153535362
817.0,252.0,4.0,3.2050193866
1107.0,215.0,1.0,3.18764343015
1089.0,217.0,1.5,2.31198241749
981.0,253.0,4.0,2.7529338141
1250.0,5.0,3.0,3.09127162082
536.0,255.0,2.0,2.45006299574
945.0,245.0,3.5,2.97243182439
1089.0,219.0,3.0,2.52087327945
629.0,205.0,4.0,2.98010203207
1162.0,84.0,2.0,2.9099513188
1232.0,270.0,3.5,3.03093803823
432.0,234.0,2.5,2.82087286877
1039.0,798.0,4.0,2.6836586487
115.0,10.0,3.5,2.98321967579
1168.0,17.0,4.0,3.30559204613
409.0,134.0,4.0,2.96419716422
1261.0,207.0,2.5,2.90990397033
1127.0,235.0,3.0,2.57236923197
437.0,207.0,2.5,2.43293167546
319.0,236.0,3.5,2.32141732426
112.0,389.0,1.0,2.3090490861
972.0,6.0,4.0,2.91227602729
566.0,236.0,2.0,2.87509885135
1178.0,215.0,2.0,3.27029866966
852.0,10.0,4.0,2.7587982061
224.0,9.0,3.0,3.51567617071
1432.0,313.0,4.0,3.11250933834
1249.0,1187.0,2.0,2.82759606854
136.0,646.0,4.0,3.52181305105
381.0,11.0,4.0,3.4290546124
1257.0,210.0,3.0,2.95950757305
1486.0,121.0,2.5,3.22634052419
30.0,210.0,0.5,2.27311929041
1126.0,253.0,3.0,3.21625992295
397.0,219.0,4.0,3.10850616823
1153.0,1026.0,3.0,3.5176268618
412.0,10.0,2.0,2.66924097017
1017.0,1788.0,2.5,2.40156405327
571.0,255.0,3.5,3.39032183181
875.0,11.0,3.0,3.22028673053
1288.0,365.0,3.5,3.22661737289
437.0,241.0,0.5,2.4710554871
588.0,958.0,1.5,2.89473182845
1052.0,3.0,1.5,2.87431966794
1065.0,1488.0,4.0,3.08912390922
935.0,11.0,4.0,3.79770535202
610.0,246.0,3.0,3.26273410456
476.0,10.0,4.0,3.13192486968
1039.0,173.0,2.0,2.62970159079
506.0,234.0,4.0,3.04432136084
172.0,254.0,4.0,3.74168450686
323.0,689.0,4.0,3.19123593528
601.0,6.0,2.5,3.0903073849
1452.0,391.0,1.5,2.9297880007
653.0,235.0,3.0,2.73779332446
566.0,206.0,3.0,2.86326214192
406.0,8.0,4.0,3.68524010861
900.0,251.0,2.0,2.29306385518
1112.0,213.0,2.0,3.06494279719
1231.0,239.0,2.5,3.20355937513
1251.0,10.0,4.0,3.21274405716
637.0,236.0,4.0,2.8716504303
1198.0,233.0,4.0,2.68216480641
91.0,572.0,4.0,3.16499845646
187.0,251.0,3.5,2.95563866905
561.0,239.0,2.0,2.85822921932
1397.0,501.0,3.5,3.14167862724
844.0,205.0,3.5,3.11850780189
969.0,1705.0,3.0,2.83142904663
69.0,211.0,3.5,3.17982979178
762.0,17.0,3.0,3.5521196798
323.0,753.0,3.0,2.96734266687
323.0,706.0,1.5,3.13580656624
544.0,217.0,4.0,3.45063979285
488.0,544.0,3.5,2.76721581883
3.0,29.0,3.0,2.78480347487
1073.0,8.0,4.0,3.70894911024
909.0,239.0,3.5,3.09512512407
946.0,8.0,2.0,2.9911440966
386.0,8.0,3.5,3.40574903127
98.0,336.0,4.0,3.41125291145
367.0,206.0,3.0,3.23648543387
452.0,842.0,4.0,3.52027507096
784.0,246.0,3.0,2.64703301617
1050.0,213.0,2.5,2.65807372912
208.0,210.0,3.0,2.92096914676
1214.0,236.0,3.0,3.0401026399
249.0,216.0,1.5,2.69185238168
1505.0,216.0,1.0,3.16161639381
209.0,207.0,3.0,2.6930178904
445.0,214.0,3.5,2.23720240179
571.0,245.0,4.0,3.3695226884
648.0,1.0,1.5,3.19622192367
355.0,8.0,1.0,2.81331337684
1369.0,7.0,3.0,3.2694332787
509.0,434.0,3.0,2.91678595558
1360.0,805.0,4.0,3.58301653504
713.0,216.0,3.5,3.00602861895
962.0,205.0,2.0,2.66535436181
280.0,207.0,1.0,2.14145825842
539.0,2.0,3.0,3.5042026281
719.0,249.0,1.5,2.7714892278
223.0,1.0,3.0,3.00025870467
215.0,257.0,2.0,2.4196429324
319.0,6.0,1.0,2.17440138115
199.0,806.0,2.5,2.07283837657
485.0,205.0,4.0,3.36391410421
1423.0,256.0,4.0,3.24717180274
1218.0,2.0,3.5,3.25680880495
243.0,233.0,3.0,2.57194477251
378.0,251.0,3.5,3.14238300073
